,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh
1,2164.415,2295.33513,3430.0,3549.516,0.0,36323.9299324,0.0,0.0,0.0,234669,198345.070068,186905.803938,0.0
2,2164.415,2295.33513,3430.0,3549.516,0.0,35313.7167238,0.0,0.0,0.0,230127,194813.283276,183374.017146,0.0
3,2164.415,2295.33513,3430.0,3549.516,0.0,33936.7743935,0.0,0.0,0.0,230589,196652.225607,185212.959477,0.0
4,2164.415,2295.33513,3430.0,3549.516,0.0,31687.2438876,0.0,0.0,0.0,232488,200800.756112,189361.489982,0.0
5,11672.0545819,2295.33513,3430.0,3549.516,0.0,29396.3785019,0.0,0.0,0.0,237568,208171.621498,187224.715786,0.0
6,20328.0794406,2295.33513,3430.0,3549.516,0.0,28283.3536433,0.0,0.0,0.0,245111,216827.646357,187224.715786,0.0
7,29807.2010408,2295.33513,3430.0,3549.516,0.0,28078.2320431,0.0,0.0,0.0,254385,226306.767957,187224.715786,0.0
8,29129.6346653,2295.33513,3430.0,3549.516,10243.1260925,28318.6723261,0.0,0.0,0.0,264191,225629.201581,187224.715786,0.0
9,2164.415,2295.33513,3430.0,3549.516,63646.5797655,26501.8189098,0.0,0.0,0.0,272083,181934.601325,170495.335195,0.0
10,2164.415,2295.33513,3430.0,3549.516,117301.003905,24973.927253,0.0,0.0,0.0,277079,134804.068842,123364.802712,0.0
11,2164.415,2295.33513,3430.0,3549.516,160078.680272,26714.1944065,0.0,0.0,0.0,276365,89572.1253211,78132.8591911,0.0
12,2164.415,2295.33513,3430.0,3549.516,185730.515056,28148.9232087,0.0,0.0,0.0,272813,58933.5617353,47494.2956053,0.0
13,2164.415,2295.33513,3430.0,3549.516,194773.894222,27615.4487681,0.0,0.0,0.0,267932,45542.6570102,34103.3908802,0.0
14,2164.415,2295.33513,3430.0,3549.516,186607.369902,23993.7246297,0.0,0.0,0.0,262833,52231.9054688,40792.6393388,0.0
15,2164.415,2295.33513,3430.0,3549.516,171716.711089,22324.7925415,0.0,0.0,0.0,258380,64338.4963694,52899.2302394,0.0
16,2164.415,2295.33513,3430.0,3549.516,139329.969961,23460.512689,0.0,0.0,0.0,257096,94305.5173496,82866.2512196,0.0
17,2164.415,2295.33513,3430.0,3549.516,81916.5053241,25628.4391346,0.0,0.0,0.0,258851,151306.055541,139866.789411,0.0
18,29930.0926699,2295.33513,3430.0,3549.516,9845.98992347,25102.3504905,0.0,0.0,0.0,261378,226429.659586,187224.715786,0.0
19,36685.0,2295.33513,3430.0,3549.516,0.0,28674.0332532,0.0,0.0,0.0,262257,233582.966747,187623.115617,0.0
20,29082.9424979,2295.33513,3430.0,3549.516,0.0,35391.490586,0.0,0.0,0.0,260974,225582.509414,187224.715786,0.0
21,20705.900207,2295.33513,3430.0,3549.516,0.0,39316.5328769,0.0,0.0,0.0,256522,217205.467123,187224.715786,0.0
22,12534.9988967,2295.33513,3430.0,3549.516,0.0,39706.4341872,0.0,0.0,0.0,248741,209034.565813,187224.715786,0.0
23,2164.415,2295.33513,3430.0,3549.516,0.0,38285.8300782,0.0,0.0,0.0,240388,202102.169922,190662.903792,0.0
24,2164.415,2295.33513,3430.0,3549.516,0.0,35532.3104175,0.0,0.0,0.0,233841,198308.689583,186869.423453,0.0
25,2109.3875,2280.89906,3430.0,3549.516,0.0,32433.8338245,0.0,0.0,0.0,229061,196627.166175,185257.363615,0.0
26,2109.3875,2280.89906,3430.0,3549.516,0.0,30116.3573517,0.0,0.0,0.0,225498,195381.642648,184011.840088,0.0
27,2109.3875,2280.89906,3430.0,3549.516,0.0,27977.8443918,0.0,0.0,0.0,224343,196365.155608,184995.353048,0.0
28,2109.3875,2280.89906,3430.0,3549.516,0.0,25314.986487,0.0,0.0,0.0,226650,201335.013513,189965.210953,0.0
