,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Coal,Gas-CCGT,Gas-CT,Diesel,Other
0,1396.73355,2295.33513,3430.0,748.413,0.0,175770.893299,147700.025021,399.2,7.2,19.2,0.0
1,1396.73355,2295.33513,3430.0,748.413,0.0,168831.288848,146709.629472,399.2,7.2,19.2,0.0
2,1396.73355,2295.33513,3430.0,748.413,0.0,161905.610768,154277.307552,399.2,7.2,19.2,0.0
3,1396.73355,2295.33513,3430.0,748.413,0.0,150261.480066,168531.438254,399.2,7.2,19.2,0.0
4,1396.73355,2295.33513,3430.0,748.413,0.0,142760.32124,183302.79708,512.0,7.2,19.2,0.0
5,1396.73355,2295.33513,3430.0,748.413,0.0,139005.631118,198827.487202,512.0,7.2,19.2,0.0
6,1396.73355,2295.33513,3430.0,748.413,0.0,137265.493516,215226.624804,512.0,7.2,19.2,0.0
7,1396.73355,2295.33513,3430.0,748.413,0.0,136559.310685,231846.807635,512.0,7.2,19.2,0.0
8,11161.2536897,2295.33513,3430.0,748.413,0.0,122305.02218,250133.176,798.4,7.2,19.2,0.0
9,23673.45,2295.33513,3430.0,748.413,0.0,119077.130505,250370.776,798.4,24.2953645278,19.2,0.0
10,10652.296364,2295.33513,3430.0,748.413,0.0,131399.979506,250133.176,798.4,7.2,19.2,0.0
11,8564.38023019,2295.33513,3430.0,748.413,0.0,127609.89564,250133.176,798.4,7.2,19.2,0.0
12,13998.9968904,2295.33513,3430.0,748.413,0.0,114197.27898,250133.176,798.4,7.2,19.2,0.0
13,23237.8948888,2295.33513,3430.0,748.413,0.0,96954.3809812,250133.176,798.4,7.2,19.2,0.0
14,23673.45,2295.33513,3430.0,748.413,0.0,88521.1717016,250370.776,798.4,579.254168368,19.2,0.0
15,15348.8118483,2295.33513,3430.0,748.413,0.0,95191.5591739,250351.080848,798.4,7.2,19.2,0.0
16,5271.51171533,2295.33513,3430.0,748.413,0.0,107401.164155,250370.776,798.4,7.2,19.2,0.0
17,7704.35009851,2295.33513,3430.0,748.413,0.0,108564.325771,250370.776,798.4,7.2,19.2,0.0
18,1396.73355,2295.33513,3430.0,748.413,0.0,126705.257517,239818.860803,652.0,7.2,19.2,0.0
19,1396.73355,2295.33513,3430.0,748.413,0.0,159606.539661,205100.578659,512.0,7.2,19.2,0.0
20,1396.73355,2295.33513,3430.0,748.413,0.0,178619.792067,179520.326253,512.0,7.2,19.2,0.0
21,1396.73355,2295.33513,3430.0,748.413,0.0,178747.200065,167930.718255,399.2,7.2,19.2,0.0
22,1396.73355,2295.33513,3430.0,748.413,0.0,170743.980251,163048.938069,399.2,7.2,19.2,0.0
23,1396.73355,2295.33513,3430.0,748.413,0.0,156900.700907,166413.217413,399.2,7.2,19.2,0.0
24,1361.223375,2280.89906,3430.0,748.413,0.0,141319.637765,174126.9068,506.92,0.0,0.0,0.0
25,1361.223375,2280.89906,3430.0,748.413,0.0,134438.46113,174963.083435,506.92,0.0,0.0,0.0
26,1361.223375,2280.89906,3430.0,748.413,0.0,127461.626286,179732.918279,506.92,0.0,0.0,0.0
27,1361.223375,2280.89906,3430.0,748.413,0.0,115109.765912,194983.378653,506.92,7.2,19.2,0.0
28,1361.223375,2280.89906,3430.0,748.413,0.0,105001.643769,213452.500796,506.92,7.2,19.2,0.0
29,1361.223375,2280.89906,3430.0,748.413,0.0,99566.6964411,231641.648124,619.72,7.2,19.2,0.0
30,1361.223375,2280.89906,3430.0,748.413,0.0,95201.4660381,250990.878527,619.72,7.2,19.2,0.0
31,1361.223375,2280.89906,3430.0,748.413,0.0,90505.7120213,271299.632544,759.72,7.2,19.2,0.0
32,1361.223375,2280.89906,3430.0,748.413,0.0,73477.0275352,303228.59703,1013.84,156.8,19.2,0.0
33,8729.8388799,2280.89906,3430.0,748.413,0.0,62981.4330601,315881.576,1013.84,156.8,19.2,0.0
34,4837.83800823,2280.89906,3430.0,748.413,0.0,64925.6037033,316084.406229,1013.84,156.8,19.2,0.0
35,14417.5442625,2280.89906,3430.0,748.413,0.0,49616.7276775,315881.576,1013.84,156.8,19.2,0.0
36,22597.3643671,2280.89906,3430.0,748.413,0.0,34649.9075729,315881.576,1013.84,156.8,19.2,0.0
37,23673.45,2280.89906,3430.0,748.413,0.0,27352.9407923,316594.376,1013.84,655.032,206.049147696,0.0
38,23673.45,2280.89906,3430.0,748.413,0.0,25975.2812557,316594.376,1013.84,539.540684304,19.2,0.0
39,20588.3626083,2280.89906,3430.0,748.413,0.0,32653.3093317,316119.176,1013.84,156.8,19.2,0.0
40,15999.0718731,2280.89906,3430.0,748.413,0.0,44681.2000669,315881.576,1013.84,156.8,19.2,0.0
41,7905.39480106,2280.89906,3430.0,748.413,0.0,58754.2771389,316119.176,1013.84,156.8,19.2,0.0
42,1361.223375,2280.89906,3430.0,748.413,0.0,85775.2608793,296382.803686,951.4,156.8,19.2,0.0
43,1361.223375,2280.89906,3430.0,748.413,0.0,123501.252479,256517.092086,619.72,7.2,19.2,0.0
44,1361.223375,2280.89906,3430.0,748.413,0.0,149683.632257,223105.712308,619.72,7.2,19.2,0.0
45,1361.223375,2280.89906,3430.0,748.413,0.0,150958.514453,209193.630112,506.92,7.2,19.2,0.0
46,1361.223375,2280.89906,3430.0,748.413,0.0,142729.619622,204498.524943,506.92,7.2,19.2,0.0
47,1361.223375,2280.89906,3430.0,748.413,0.0,132426.799487,205013.345078,506.92,7.2,19.2,0.0
48,1427.509035,2295.33513,3430.0,748.413,0.0,119964.245761,208430.361074,873.736,7.2,19.2,0.0
49,1427.509035,2295.33513,3430.0,748.413,0.0,110234.1979,211606.408935,873.736,7.2,19.2,0.0
50,1427.509035,2295.33513,3430.0,748.413,0.0,103140.655744,216962.951091,873.736,7.2,19.2,0.0
51,1427.509035,2295.33513,3430.0,748.413,0.0,96910.2642048,226185.34263,873.736,7.2,19.2,0.0
52,1427.509035,2295.33513,3430.0,748.413,0.0,88944.3923872,242657.414448,986.536,7.2,19.2,0.0
53,1427.509035,2295.33513,3430.0,748.413,0.0,82465.2096136,263452.597221,986.536,7.2,19.2,0.0
54,1427.509035,2295.33513,3430.0,748.413,0.0,77929.8314734,284997.975362,986.536,7.2,19.2,0.0
55,1427.509035,2295.33513,3430.0,748.413,0.0,72493.6271118,308571.779723,1272.936,7.2,19.2,0.0
56,1427.509035,2295.33513,3430.0,748.413,0.0,56795.3119013,339881.774934,1380.656,156.8,19.2,0.0
57,14148.8624051,2295.33513,3430.0,748.413,0.0,41478.5414649,349998.376,1747.472,156.8,19.2,0.0
58,12405.745295,2295.33513,3430.0,748.413,0.0,41137.658575,349998.376,1747.472,156.8,19.2,0.0
59,15601.372332,2295.33513,3430.0,748.413,0.0,32166.031538,349998.376,1747.472,156.8,19.2,0.0
60,17077.7574162,2295.33513,3430.0,748.413,0.0,23552.6464538,349998.376,1747.472,156.8,19.2,0.0
61,16513.9143096,2295.33513,3430.0,748.413,0.0,17796.4895604,349998.376,1747.472,156.8,19.2,0.0
62,14147.8264123,2295.33513,3430.0,748.413,0.0,15452.5774577,349998.376,1747.472,156.8,19.2,0.0
63,13081.0011377,2295.33513,3430.0,748.413,0.0,16595.4027323,349998.376,1747.472,156.8,19.2,0.0
64,14504.7717741,2295.33513,3430.0,748.413,0.0,20111.6320959,349998.376,1747.472,156.8,19.2,0.0
65,15621.5317194,2295.33513,3430.0,748.413,0.0,23736.7109621,349998.376,1747.472,182.961188541,19.2,0.0
66,9752.75613389,2295.33513,3430.0,748.413,0.0,31633.4477361,349998.376,1747.472,224.0,19.2,0.0
67,1427.509035,2295.33513,3430.0,748.413,0.0,44591.9080858,343533.178749,1380.656,156.8,19.2,0.0
68,1427.509035,2295.33513,3430.0,748.413,0.0,53855.5917108,327242.495124,1380.656,156.8,19.2,0.0
69,1427.509035,2295.33513,3430.0,748.413,0.0,50620.9360556,318162.150779,1380.656,156.8,19.2,0.0
70,1427.509035,2295.33513,3430.0,748.413,0.0,43587.3456982,310820.061137,1272.936,7.2,19.2,0.0
71,1427.509035,2295.33513,3430.0,748.413,0.0,38311.9138238,303778.493011,1272.936,7.2,19.2,0.0
72,1581.38646,2295.33513,3430.0,748.413,0.0,34523.270596,297868.074814,906.12,7.2,19.2,0.0
73,1581.38646,2295.33513,3430.0,748.413,0.0,30484.225091,293878.120319,906.12,7.2,19.2,0.0
74,1581.38646,2295.33513,3430.0,748.413,0.0,26808.9350859,293760.410324,906.12,7.2,19.2,0.0
75,1581.38646,2295.33513,3430.0,748.413,0.0,22990.0030504,299617.74236,906.12,156.8,19.2,0.0
76,1581.38646,2295.33513,3430.0,748.413,0.0,22450.499264,305677.526146,1013.84,156.8,19.2,0.0
77,1581.38646,2295.33513,3430.0,748.413,0.0,24453.8338848,312921.191525,1013.84,156.8,19.2,0.0
78,8798.9478795,2295.33513,3430.0,748.413,0.0,28665.4079905,313098.056,1013.84,156.8,19.2,0.0
79,16388.4382561,2295.33513,3430.0,748.413,0.0,33563.9176139,313098.056,1013.84,156.8,19.2,0.0
80,23673.45,2295.33513,3430.0,748.413,0.0,29814.8298409,318546.132029,1013.84,156.8,19.2,0.0
81,23673.45,2295.33513,3430.0,748.413,0.0,26633.8966183,327358.376,1013.84,655.032,105.657251696,0.0
82,23673.45,2295.33513,3430.0,748.413,0.0,41306.3170724,313970.644798,1013.84,156.8,19.2,0.0
83,18554.611707,2295.33513,3430.0,748.413,0.0,42873.1022522,312984.697911,1013.84,156.8,19.2,0.0
84,13948.0445305,2295.33513,3430.0,748.413,0.0,40476.3113395,313098.056,1013.84,156.8,19.2,0.0
85,8456.52719651,2295.33513,3430.0,748.413,0.0,40233.8286735,313098.056,1013.84,156.8,19.2,0.0
86,1952.94895566,2295.33513,3430.0,748.413,0.0,41975.4069143,313098.056,1013.84,156.8,19.2,0.0
87,1581.38646,2295.33513,3430.0,748.413,0.0,47422.9059771,307075.119433,1013.84,156.8,19.2,0.0
88,1581.38646,2295.33513,3430.0,748.413,0.0,58854.8470207,299510.898389,906.12,156.8,19.2,0.0
89,1581.38646,2295.33513,3430.0,748.413,0.0,66583.5961152,296977.749295,906.12,7.2,19.2,0.0
90,1581.38646,2295.33513,3430.0,748.413,0.0,79461.7617238,286886.583686,906.12,7.2,19.2,0.0
91,1581.38646,2295.33513,3430.0,748.413,0.0,98803.1478804,268323.59753,619.72,7.2,19.2,0.0
92,1581.38646,2295.33513,3430.0,748.413,0.0,112156.49376,250507.25165,619.72,7.2,19.2,0.0
93,1581.38646,2295.33513,3430.0,748.413,0.0,120337.198306,231806.547104,619.72,7.2,19.2,0.0
94,1581.38646,2295.33513,3430.0,748.413,0.0,120197.645985,221803.099425,619.72,7.2,19.2,0.0
95,1581.38646,2295.33513,3430.0,748.413,0.0,111991.935172,221892.810238,619.72,7.2,19.2,0.0
96,1676.08026,2295.33513,3430.0,753.12,0.0,99422.5359969,227379.808613,619.72,7.2,19.2,0.0
97,1676.08026,2295.33513,3430.0,753.12,0.0,86954.6097278,234580.734882,619.72,7.2,19.2,0.0
98,1676.08026,2295.33513,3430.0,753.12,0.0,75436.0011731,245319.343437,619.72,7.2,19.2,0.0
99,1676.08026,2295.33513,3430.0,753.12,0.0,64811.2664544,258132.078156,619.72,7.2,19.2,0.0
100,1676.08026,2295.33513,3430.0,753.12,0.0,60178.3107122,268392.033898,619.72,7.2,19.2,0.0
101,1676.08026,2295.33513,3430.0,753.12,0.0,59151.675536,278525.669074,759.72,7.2,19.2,0.0
102,1676.08026,2295.33513,3430.0,753.12,0.0,57751.9852119,291382.959398,906.12,7.2,19.2,0.0
103,1676.08026,2295.33513,3430.0,753.12,0.0,55170.6431779,306194.981432,1013.84,156.8,19.2,0.0
104,1676.08026,2295.33513,3430.0,753.12,0.0,46974.2698138,323373.354796,1013.84,156.8,19.2,0.0
105,12564.1408249,2295.33513,3430.0,753.12,0.0,41192.7880451,324480.776,1013.84,156.8,19.2,0.0
106,18275.6370613,2295.33513,3430.0,753.12,0.0,36181.2918087,324480.776,1013.84,156.8,19.2,0.0
107,19506.1342571,2295.33513,3430.0,753.12,0.0,30413.7946129,324480.776,1013.84,156.8,19.2,0.0
108,19792.1024912,2295.33513,3430.0,753.12,0.0,23234.8263788,324480.776,1013.84,156.8,19.2,0.0
109,18821.1927702,2295.33513,3430.0,753.12,0.0,18476.7360998,324480.776,1013.84,156.8,19.2,0.0
110,16515.6148464,2295.33513,3430.0,753.12,0.0,16021.3140236,324480.776,1013.84,156.8,19.2,0.0
111,14481.3862277,2295.33513,3430.0,753.12,0.0,17109.5426423,324480.776,1013.84,156.8,19.2,0.0
112,14870.2181589,2295.33513,3430.0,753.12,0.0,20479.7107111,324480.776,1013.84,156.8,19.2,0.0
113,15386.7727295,2295.33513,3430.0,753.12,0.0,24978.6408793,324510.291261,1013.84,156.8,19.2,0.0
114,9403.68107658,2295.33513,3430.0,753.12,0.0,33540.6477934,324718.376,1013.84,156.8,19.2,0.0
115,1676.08026,2295.33513,3430.0,753.12,0.0,47243.9752057,319233.649404,1013.84,156.8,19.2,0.0
116,1676.08026,2295.33513,3430.0,753.12,0.0,56856.7835405,305158.84107,1013.84,156.8,19.2,0.0
117,1676.08026,2295.33513,3430.0,753.12,0.0,58367.8620348,293387.082575,906.12,7.2,19.2,0.0
118,1676.08026,2295.33513,3430.0,753.12,0.0,56041.7422066,283436.202403,906.12,7.2,19.2,0.0
119,1676.08026,2295.33513,3430.0,753.12,0.0,53118.5956581,276468.748952,759.72,7.2,19.2,0.0
120,1784.97813,2280.89906,3430.0,753.12,0.0,49985.4417096,270905.4411,619.72,7.2,19.2,0.0
121,1784.97813,2280.89906,3430.0,753.12,0.0,47587.1063557,266026.776454,619.72,7.2,19.2,0.0
122,1784.97813,2280.89906,3430.0,753.12,0.0,46587.978313,264189.904497,619.72,7.2,19.2,0.0
123,1784.97813,2280.89906,3430.0,753.12,0.0,42638.5799985,271104.302812,619.72,7.2,19.2,0.0
124,1784.97813,2280.89906,3430.0,753.12,0.0,39673.6645362,281065.218274,759.72,7.2,19.2,0.0
125,1784.97813,2280.89906,3430.0,753.12,0.0,38362.099762,294124.383048,906.12,7.2,19.2,0.0
126,1784.97813,2280.89906,3430.0,753.12,0.0,37731.3245418,308848.838268,1013.84,156.8,19.2,0.0
127,3497.48532927,2280.89906,3430.0,753.12,0.0,37648.7875409,322865.86807,1013.84,156.8,19.2,0.0
128,23273.4028412,2280.89906,3430.0,753.12,0.0,31392.0420988,322859.696,1013.84,156.8,19.2,0.0
129,23673.45,2280.89906,3430.0,753.12,0.0,30268.145529,332062.376,1013.84,624.969410976,19.2,0.0
130,23673.45,2280.89906,3430.0,753.12,0.0,32438.0169907,330690.673949,1013.84,156.8,19.2,0.0
131,23673.45,2280.89906,3430.0,753.12,0.0,35987.8928516,323924.798088,1013.84,156.8,19.2,0.0
132,19689.6465979,2280.89906,3430.0,753.12,0.0,36388.7983421,322859.696,1013.84,156.8,19.2,0.0
133,13888.8928986,2280.89906,3430.0,753.12,0.0,37472.5520414,322859.696,1013.84,156.8,19.2,0.0
134,8821.20569512,2280.89906,3430.0,753.12,0.0,39610.2392449,322859.696,1013.84,156.8,19.2,0.0
135,5240.51469323,2280.89906,3430.0,753.12,0.0,44117.9302468,322859.696,1013.84,156.8,19.2,0.0
136,6059.6652479,2280.89906,3430.0,753.12,0.0,49729.7796921,322859.696,1013.84,156.8,19.2,0.0
137,8386.12509048,2280.89906,3430.0,753.12,0.0,54858.3198495,322859.696,1013.84,156.8,19.2,0.0
138,1784.97813,2280.89906,3430.0,753.12,0.0,69887.3688135,318792.793997,1013.84,156.8,19.2,0.0
139,1784.97813,2280.89906,3430.0,753.12,0.0,94011.332502,294296.150308,906.12,7.2,19.2,0.0
140,1784.97813,2280.89906,3430.0,753.12,0.0,109518.566017,273172.316793,619.72,7.2,19.2,0.0
141,1784.97813,2280.89906,3430.0,753.12,0.0,117340.975809,251530.907001,619.72,7.2,19.2,0.0
142,1784.97813,2280.89906,3430.0,753.12,0.0,121982.796188,231414.086622,619.72,7.2,19.2,0.0
143,1784.97813,2280.89906,3430.0,753.12,0.0,123941.723024,216995.959786,506.92,7.2,19.2,0.0
144,1825.222995,2266.46299,3430.0,757.827,0.0,124202.94479,207234.222225,506.92,7.2,19.2,0.0
145,1825.222995,2266.46299,3430.0,757.827,0.0,121793.944152,202253.222863,506.92,7.2,19.2,0.0
146,1825.222995,2266.46299,3430.0,757.827,0.0,118376.01661,203008.150405,506.92,7.2,19.2,0.0
147,1825.222995,2266.46299,3430.0,757.827,0.0,111527.700993,212534.466022,506.92,7.2,19.2,0.0
148,1825.222995,2266.46299,3430.0,757.827,0.0,103538.423751,227944.943264,619.72,7.2,19.2,0.0
149,1825.222995,2266.46299,3430.0,757.827,0.0,96028.1386821,248805.228333,619.72,7.2,19.2,0.0
150,1825.222995,2266.46299,3430.0,757.827,0.0,89606.8160514,271457.550964,619.72,7.2,19.2,0.0
151,1825.222995,2266.46299,3430.0,757.827,0.0,83234.9089384,294402.058077,906.12,7.2,19.2,0.0
152,13561.6812048,2266.46299,3430.0,757.827,0.0,68964.5328052,310431.656,1013.84,156.8,19.2,0.0
153,23673.45,2266.46299,3430.0,757.827,0.0,52778.2779832,322078.376,1013.84,655.032,727.734026784,0.0
154,23673.45,2266.46299,3430.0,757.827,0.0,54791.6100706,318656.809939,1013.84,156.8,19.2,0.0
155,23429.1586228,2266.46299,3430.0,757.827,0.0,57556.0553872,310431.656,1013.84,156.8,19.2,0.0
156,18675.9214027,2266.46299,3430.0,757.827,0.0,56964.2926073,310431.656,1013.84,156.8,19.2,0.0
