Generator,Company,Companies,GEN_332020_KOY12-2_220_6,MAHARASHTRA State
Generator,Company,Companies,GEN_332020_KOY12-2_220_7,MAHARASHTRA State
Generator,Company,Companies,GEN_332020_KOY12-2_220_8,MAHARASHTRA State
Generator,Company,Companies,GEN_332022_TILLA2_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332024_PARLI2_220_3,MAHARASHTRA State
Generator,Company,Companies,GEN_332024_PARLI2_220_4,MAHARASHTRA State
Generator,Company,Companies,GEN_332024_PARLI2_220_5,MAHARASHTRA State
Generator,Company,Companies,GEN_332024_PARLI2_220_6,MAHARASHTRA State
Generator,Company,Companies,GEN_332024_PARLI2_220_7,MAHARASHTRA State
Generator,Company,Companies,GEN_332027_CHAND2_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332029_WARDH2_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332029_WARDH2_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332031_KORAD2_220_5,MAHARASHTRA State
Generator,Company,Companies,GEN_332040_NASIK2_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332040_NASIK2_220_3,MAHARASHTRA State
Generator,Company,Companies,GEN_332040_NASIK2_220_4,MAHARASHTRA State
Generator,Company,Companies,GEN_332040_NASIK2_220_5,MAHARASHTRA State
Generator,Company,Companies,GEN_332041_TROMB2_220_4,MAHARASHTRA State
Generator,Company,Companies,GEN_332041_TROMB2_220_5,MAHARASHTRA State
Generator,Company,Companies,GEN_332041_TROMB2_220_6,MAHARASHTRA State
Generator,Company,Companies,GEN_332041_TROMB2_220_7,MAHARASHTRA State
Generator,Company,Companies,GEN_332041_TROMB2_220_8,MAHARASHTRA State
Generator,Company,Companies,GEN_332042_KKHED2_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332042_KKHED2_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332042_KKHED2_220_3,MAHARASHTRA State
Generator,Company,Companies,GEN_332042_KKHED2_220_4,MAHARASHTRA State
Generator,Company,Companies,GEN_332080_KDPH22_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332080_KDPH22_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332081_BHIRA2_220_7,MAHARASHTRA State
Generator,Company,Companies,GEN_332082_DAHAN2_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332082_DAHAN2_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332097_BHIRA_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332097_BHIRA_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332105_PARAS_220_3,MAHARASHTRA State
Generator,Company,Companies,GEN_332105_PARAS_220_4,MAHARASHTRA State
Generator,Company,Companies,GEN_332140_GHATGR_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332140_GHATGR_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332165_PAWAS_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332179_INDORAM_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332182_CHND-MDC_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332183_MATRDEV_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332185_FINOLEX_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332190_KSK-WRDH_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332190_KSK-WRDH_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332190_KSK-WRDH_220_3,MAHARASHTRA State
Generator,Company,Companies,GEN_332190_KSK-WRDH_220_4,MAHARASHTRA State
Generator,Company,Companies,GEN_332198_VIDARBHA_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332198_VIDARBHA_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332199_ABHI-NG_220_1,MAHARASHTRA State
Generator,Company,Companies,GEN_332199_ABHI-NG_220_2,MAHARASHTRA State
Generator,Company,Companies,GEN_332199_ABHI-NG_220_3,MAHARASHTRA State
Generator,Company,Companies,GEN_332199_ABHI-NG_220_4,MAHARASHTRA State
Generator,Company,Companies,GEN_332219_TAPS2_220_1,MAHARASHTRA Central
Generator,Company,Companies,GEN_332219_TAPS2_220_2,MAHARASHTRA Central
Generator,Company,Companies,GEN_334007_CHANDRAPUR_400_2,MAHARASHTRA State
Generator,Company,Companies,GEN_334007_CHANDRAPUR_400_3,MAHARASHTRA State
Generator,Company,Companies,GEN_334007_CHANDRAPUR_400_4,MAHARASHTRA State
Generator,Company,Companies,GEN_334007_CHANDRAPUR_400_5,MAHARASHTRA State
Generator,Company,Companies,GEN_334007_CHANDRAPUR_400_6,MAHARASHTRA State
Generator,Company,Companies,GEN_334007_CHANDRAPUR_400_7,MAHARASHTRA State
Generator,Company,Companies,GEN_334010_KORADI_400_1,MAHARASHTRA State
Generator,Company,Companies,GEN_334010_KORADI_400_2,MAHARASHTRA State
Generator,Company,Companies,GEN_334010_KORADI_400_3,MAHARASHTRA State
Generator,Company,Companies,GEN_334023_JAIGAD_400_1,MAHARASHTRA State
Generator,Company,Companies,GEN_334023_JAIGAD_400_2,MAHARASHTRA State
Generator,Company,Companies,GEN_334023_JAIGAD_400_3,MAHARASHTRA State
Generator,Company,Companies,GEN_334023_JAIGAD_400_4,MAHARASHTRA State
Generator,Company,Companies,GEN_334025_KOY4-4_400_1,MAHARASHTRA State
Generator,Company,Companies,GEN_334025_KOY4-4_400_2,MAHARASHTRA State
Generator,Company,Companies,GEN_334025_KOY4-4_400_3,MAHARASHTRA State
Generator,Company,Companies,GEN_334025_KOY4-4_400_4,MAHARASHTRA State
Generator,Company,Companies,GEN_334026_K-KHD-N_400_5,MAHARASHTRA State
Generator,Company,Companies,GEN_334029_BHUSWL-N_400_4,MAHARASHTRA State
Generator,Company,Companies,GEN_334029_BHUSWL-N_400_5,MAHARASHTRA State
Generator,Company,Companies,GEN_334030_TIRODA_400_1,MAHARASHTRA State
Generator,Company,Companies,GEN_334030_TIRODA_400_2,MAHARASHTRA State
Generator,Company,Companies,GEN_334030_TIRODA_400_3,MAHARASHTRA State
Generator,Company,Companies,GEN_334032_NANDGAONPETH_400_1,MAHARASHTRA State
Generator,Company,Companies,GEN_334032_NANDGAONPETH_400_2,MAHARASHTRA State
Generator,Company,Companies,GEN_334032_NANDGAONPETH_400_3,MAHARASHTRA State
Generator,Company,Companies,GEN_334035_NASIK-SI_400_1,MAHARASHTRA State
Generator,Company,Companies,GEN_334036_DHARIWAL_400_1,MAHARASHTRA Central-IPP
Generator,Company,Companies,GEN_334039_DHARIWAL_400_2,MAHARASHTRA Central-IPP
Generator,Company,Companies,GEN_334043_TARAPUR-3&4_400_1,MAHARASHTRA Central
Generator,Company,Companies,GEN_334043_TARAPUR-3&4_400_2,MAHARASHTRA Central
Generator,Company,Companies,GEN_334044_RGPPL_400_1,MAHARASHTRA Central
Generator,Company,Companies,GEN_334044_RGPPL_400_2,MAHARASHTRA Central
Generator,Company,Companies,GEN_334044_RGPPL_400_3,MAHARASHTRA Central
Generator,Company,Companies,GEN_334044_RGPPL_400_4,MAHARASHTRA Central
Generator,Company,Companies,GEN_334045_MAUDA_400_1,MAHARASHTRA Central
Generator,Company,Companies,GEN_334045_MAUDA_400_2,MAHARASHTRA Central
Generator,Company,Companies,GEN_334046_EMCO_400_1,MAHARASHTRA Central-IPP
Generator,Company,Companies,GEN_334046_EMCO_400_2,MAHARASHTRA Central-IPP
Generator,Company,Companies,GEN_334047_IEPL_400_1,MAHARASHTRA State
Generator,Company,Companies,GEN_334047_IEPL_400_2,MAHARASHTRA State
Generator,Company,Companies,GEN_334059_SHLPR-NTPC_400_1,MAHARASHTRA Central
Generator,Company,Companies,GEN_334059_SHLPR-NTPC_400_2,MAHARASHTRA Central
Generator,Company,Companies,GEN_337001_TIRORA_765_1,MAHARASHTRA State
Generator,Company,Companies,GEN_337001_TIRORA_765_2,MAHARASHTRA State
Generator,Company,Companies,GEN_351004_HASDE1_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351004_HASDE1_132_2,CHHATTISGARH State
Generator,Company,Companies,GEN_351004_HASDE1_132_3,CHHATTISGARH State
Generator,Company,Companies,GEN_351012_RAIGARH_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351012_RAIGARH_132_2,CHHATTISGARH State
Generator,Company,Companies,GEN_351014_SILTARA_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351034_KVK_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351035_ARASMETA_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351041_MONNET_R_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351044_BAGRANG_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351057_MAHA-CL_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351084_SKS_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351085_JAGDMBA_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351086_GODVRI-P_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351087_VANDANA_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351088_NAKODA_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351089_SHARD-EN_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351092_HIRA-PL_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351092_HIRA-PL_132_2,CHHATTISGARH State
Generator,Company,Companies,GEN_351092_HIRA-PL_132_3,CHHATTISGARH State
Generator,Company,Companies,GEN_351093_BAJRNG-P_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351095_ARYAN-CL_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351096_CSPL_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351097_PIL_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351103_MSP-STL_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351105_RL-I-LTD_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351113_MONNET-M_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351114_SALASAR_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351115_SV-POWER_132_1,CHHATTISGARH State
Generator,Company,Companies,GEN_351119_SPECTRUM-CL_132_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_351119_SPECTRUM-CL_132_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_352004_KORBW2_220_1,CHHATTISGARH State
Generator,Company,Companies,GEN_352004_KORBW2_220_2,CHHATTISGARH State
Generator,Company,Companies,GEN_352005_KORBE2_220_1,CHHATTISGARH State
Generator,Company,Companies,GEN_352005_KORBE2_220_2,CHHATTISGARH State
Generator,Company,Companies,GEN_352005_KORBE2_220_3,CHHATTISGARH State
Generator,Company,Companies,GEN_352005_KORBE2_220_4,CHHATTISGARH State
Generator,Company,Companies,GEN_352005_KORBE2_220_5,CHHATTISGARH State
Generator,Company,Companies,GEN_352005_KORBE2_220_6,CHHATTISGARH State
Generator,Company,Companies,GEN_352006_SILTARA_220_1,CHHATTISGARH State
Generator,Company,Companies,GEN_352011_KORBAEXT_220_1,CHHATTISGARH State
Generator,Company,Companies,GEN_352011_KORBAEXT_220_2,CHHATTISGARH State
Generator,Company,Companies,GEN_352026_BALCO_220_1,CHHATTISGARH State
Generator,Company,Companies,GEN_352031_JINB2-2_220_4,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_352032_BALCO2_220_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_352032_BALCO2_220_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_352032_BALCO2_220_3,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_352032_BALCO2_220_4,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_352033_DCPP_JS_220_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_352033_DCPP_JS_220_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_352035_JSPCL2_220_1,CHHATTISGARH State
Generator,Company,Companies,GEN_352037_DCPP_JS_220_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_352037_DCPP_JS_220_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354002_KORBA-WEST_400_3,CHHATTISGARH State
Generator,Company,Companies,GEN_354002_KORBA-WEST_400_4,CHHATTISGARH State
Generator,Company,Companies,GEN_354002_KORBA-WEST_400_5,CHHATTISGARH State
Generator,Company,Companies,GEN_354009_MARWA_400_1,CHHATTISGARH State
Generator,Company,Companies,GEN_354009_MARWA_400_2,CHHATTISGARH State
Generator,Company,Companies,GEN_354010_KWPCL_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354010_KWPCL_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354013_GMR_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354013_GMR_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354017_KORBA-NTPC_400_1,CHHATTISGARH Central
Generator,Company,Companies,GEN_354017_KORBA-NTPC_400_2,CHHATTISGARH Central
Generator,Company,Companies,GEN_354017_KORBA-NTPC_400_3,CHHATTISGARH Central
Generator,Company,Companies,GEN_354017_KORBA-NTPC_400_4,CHHATTISGARH Central
Generator,Company,Companies,GEN_354017_KORBA-NTPC_400_5,CHHATTISGARH Central
Generator,Company,Companies,GEN_354017_KORBA-NTPC_400_6,CHHATTISGARH Central
Generator,Company,Companies,GEN_354017_KORBA-NTPC_400_7,CHHATTISGARH Central
Generator,Company,Companies,GEN_354018_KSK-MAHNADI_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354018_KSK-MAHNADI_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354022_PATH4_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354022_PATH4_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354023_NSPCL4_400_1,CHHATTISGARH Central
Generator,Company,Companies,GEN_354023_NSPCL4_400_2,CHHATTISGARH Central
Generator,Company,Companies,GEN_354025_JIN4-B1_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354025_JIN4-B1_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354025_JIN4-B1_400_3,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354028_ARYN_CBL_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354028_ARYN_CBL_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354029_BALCO_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354029_BALCO_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354030_VANDANA_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354030_VANDANA_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354031_DB-POWER_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354032_JPL_EXTN_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354032_JPL_EXTN_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354032_JPL_EXTN_400_3,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354032_JPL_EXTN_400_4,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354033_MARUTI_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354038_RKM_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354038_RKM_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354038_RKM_400_3,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354038_RKM_400_4,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354044_SKS_400_1,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354044_SKS_400_2,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354044_SKS_400_3,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_354044_SKS_400_4,CHHATTISGARH Central-IPP
Generator,Company,Companies,GEN_357002_SIPAT_765_1,CHHATTISGARH Central
Generator,Company,Companies,GEN_357002_SIPAT_765_2,CHHATTISGARH Central
Generator,Company,Companies,GEN_357002_SIPAT_765_3,CHHATTISGARH Central
Generator,Company,Companies,GEN_357002_SIPAT_765_4,CHHATTISGARH Central
Generator,Company,Companies,GEN_357002_SIPAT_765_5,CHHATTISGARH Central
Generator,Company,Companies,GEN_411035_HAMPI_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411053_MACHKUND_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411056_NAVLWARF_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411060_NSR-RCNL_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411060_NSR-RCNL_132_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411060_NSR-RCNL_132_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411061_NELORION_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411101_PNNAHBLM_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411101_PNNAHBLM_132_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411115_BHARAARD_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411151_SRI-IES_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411154_GBRPOANT_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411160_VATSASA_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411161_LVSPOECT_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411185_NCS_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411196_CLARION_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411222_RCL_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_411223_NVBRTH_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412010_DONKARAI_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412017_LOWRERU_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412017_LOWRERU_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412017_LOWRERU_220_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412017_LOWRERU_220_4,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412020_SRIAILAM_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412020_SRIAILAM_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412020_SRIAILAM_220_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412020_SRIAILAM_220_4,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412020_SRIAILAM_220_5,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412020_SRIAILAM_220_6,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412020_SRIAILAM_220_7,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412022_VIJESM-I_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412022_VIJESM-I_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412022_VIJESM-I_220_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412025_VTPS_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412025_VTPS_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412025_VTPS_220_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412025_VTPS_220_4,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412025_VTPS_220_5,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412025_VTPS_220_6,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412034_MUDDANUR_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412034_MUDDANUR_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412034_MUDDANUR_220_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412034_MUDDANUR_220_4,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412034_MUDDANUR_220_5,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412041_JEGRUADU_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412041_JEGRUADU_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412041_JEGRUADU_220_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412041_JEGRUADU_220_4,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412042_SPECTRUM_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412042_SPECTRUM_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412042_SPECTRUM_220_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412042_SPECTRUM_220_4,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412045_VIJHE-II_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412045_VIJHE-II_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412049_KONAPGS_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412049_KONAPGS_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412049_KONAPGS_220_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412057_RELIANCE_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412057_RELIANCE_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412071_GMRBORGE_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412072_VSP_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412087_UPPRERU_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412087_UPPRERU_220_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412087_UPPRERU_220_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412087_UPPRERU_220_4,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412088_ANRAKU_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412091_SRDAL-NEW_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412093_SRIBA_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412094_SBQ_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412095_STEEL_XCHNG_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412096_LVS_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412097_SRIGIRIJA_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412098_SILK-RD-SRS_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_412099_JP-CEMENTS_220_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414012_SIMHADRI_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414012_SIMHADRI_400_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414013_VTS-IV_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414015_GMR_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414015_GMR_400_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414016_GAUTAMI_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414016_GAUTAMI_400_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414016_GAUTAMI_400_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414017_KONSEEMA_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414017_KONSEEMA_400_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414017_KONSEEMA_400_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414018_GVK-II_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414018_GVK-II_400_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414019_LANCO_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414019_LANCO_400_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414020_SMHDRI-2_400_3,ANDHRA PRADESH & TELANGANA Central
Generator,Company,Companies,GEN_414020_SMHDRI-2_400_4,ANDHRA PRADESH & TELANGANA Central
Generator,Company,Companies,GEN_414022_SMHPURI_400_1,ANDHRA PRADESH & TELANGANA Central-IPP
Generator,Company,Companies,GEN_414022_SMHPURI_400_2,ANDHRA PRADESH & TELANGANA Central-IPP
Generator,Company,Companies,GEN_414022_SMHPURI_400_3,ANDHRA PRADESH & TELANGANA Central-IPP
Generator,Company,Companies,GEN_414022_SMHPURI_400_4,ANDHRA PRADESH & TELANGANA Central-IPP
Generator,Company,Companies,GEN_414026_MNAKSHI_400_1,ANDHRA PRADESH & TELANGANA Central-IPP
Generator,Company,Companies,GEN_414026_MNAKSHI_400_2,ANDHRA PRADESH & TELANGANA Central-IPP
Generator,Company,Companies,GEN_414027_HINDUJA_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414030_SDSTPS_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_414034_THPTECH_400_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421031_KOTAGDEM_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421040_NAVBAATH_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421047_PCHMPDPH_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421047_PCHMPDPH_132_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421047_PCHMPDPH_132_3,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421047_PCHMPDPH_132_4,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421055_RAMGUM-B_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421074_NSR-LCNL_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421074_NSR-LCNL_132_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421079_NIZMSGAR_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421079_NIZMSGAR_132_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421120_SINGUR_132_1,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421120_SINGUR_132_2,ANDHRA PRADESH & TELANGANA State
Generator,Company,Companies,GEN_421178_SEEAPRAM_132_1,ANDHRA PRADESH & TELANGANA State
